execution,classes_b_total_classes_number,classes_b_tu_classes_types_v,classes_b_pk_classes_types_v,classes_b_tk_classes_types_v,classes_b_tu_classes_types_p,classes_b_pk_classes_types_p,classes_b_tk_classes_types_p,classes_a_total_classes_number,classes_a_tu_classes_types_v,classes_a_pk_classes_types_v,classes_a_tk_classes_types_v,classes_a_tu_classes_types_p,classes_a_pk_classes_types_p,classes_a_tk_classes_types_p,classif_b_total_classif_types_v,classif_b_unknown_classif_types_v,classif_b_known_classif_types_v,classif_a_total_classif_types_v,classif_a_unknown_classif_types_v,classif_a_known_classif_types_v,classif_b_unknown_classif_types_p,classif_b_known_classif_types_p,classif_a_unknown_classif_types_p,classif_a_known_classif_types_p,diff_tu_classes_types_v,diff_pk_classes_types_v,diff_tk_classes_types_v,diff_tu_classes_types_p,diff_pk_classes_types_p,diff_tk_classes_types_p,diff_unknown_classif_types_v,diff_known_classif_types_v,diff_unknown_classif_types_p,diff_known_classif_types_p,incomplete_classes_found
1,11,10,0,1,90.9090909090909,0.0,9.090909090909092,11,5,5,1,45.45454545454545,45.45454545454545,9.090909090909092,154,140,14,154,121,33,90.9090909090909,9.090909090909092,78.57142857142857,21.428571428571427,-5,5,0,-45.45454545454545,45.45454545454545,0.0,-19,19,-12.337662337662337,12.337662337662335,1
2,11,10,0,1,90.9090909090909,0.0,9.090909090909092,11,10,0,1,90.9090909090909,0.0,9.090909090909092,154,140,14,154,140,14,90.9090909090909,9.090909090909092,90.9090909090909,9.090909090909092,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
3,11,10,0,1,90.9090909090909,0.0,9.090909090909092,11,5,5,1,45.45454545454545,45.45454545454545,9.090909090909092,154,140,14,154,121,33,90.9090909090909,9.090909090909092,78.57142857142857,21.428571428571427,-5,5,0,-45.45454545454545,45.45454545454545,0.0,-19,19,-12.337662337662337,12.337662337662335,1
4,11,10,0,1,90.9090909090909,0.0,9.090909090909092,11,10,0,1,90.9090909090909,0.0,9.090909090909092,154,140,14,154,140,14,90.9090909090909,9.090909090909092,90.9090909090909,9.090909090909092,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
5,11,10,0,1,90.9090909090909,0.0,9.090909090909092,11,4,6,1,36.36363636363637,54.54545454545454,9.090909090909092,154,140,14,154,98,56,90.9090909090909,9.090909090909092,63.63636363636363,36.36363636363637,-6,6,0,-54.54545454545454,54.54545454545454,0.0,-42,42,-27.272727272727273,27.272727272727273,4
6,11,10,0,1,90.9090909090909,0.0,9.090909090909092,11,10,0,1,90.9090909090909,0.0,9.090909090909092,154,140,14,154,140,14,90.9090909090909,9.090909090909092,90.9090909090909,9.090909090909092,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
7,11,10,0,1,90.9090909090909,0.0,9.090909090909092,11,10,0,1,90.9090909090909,0.0,9.090909090909092,154,140,14,154,140,14,90.9090909090909,9.090909090909092,90.9090909090909,9.090909090909092,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
8,11,10,0,1,90.9090909090909,0.0,9.090909090909092,11,4,6,1,36.36363636363637,54.54545454545454,9.090909090909092,154,140,14,154,96,58,90.9090909090909,9.090909090909092,62.33766233766234,37.66233766233766,-6,6,0,-54.54545454545454,54.54545454545454,0.0,-44,44,-28.57142857142857,28.57142857142857,3
9,11,10,0,1,90.9090909090909,0.0,9.090909090909092,11,8,2,1,72.72727272727273,18.181818181818183,9.090909090909092,154,140,14,154,128,26,90.9090909090909,9.090909090909092,83.11688311688312,16.883116883116884,-2,2,0,-18.181818181818173,18.181818181818183,0.0,-12,12,-7.79220779220779,7.792207792207792,2
10,11,10,0,1,90.9090909090909,0.0,9.090909090909092,11,10,0,1,90.9090909090909,0.0,9.090909090909092,154,140,14,154,140,14,90.9090909090909,9.090909090909092,90.9090909090909,9.090909090909092,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
11,11,10,0,1,90.9090909090909,0.0,9.090909090909092,11,4,6,1,36.36363636363637,54.54545454545454,9.090909090909092,154,140,14,154,94,60,90.9090909090909,9.090909090909092,61.038961038961034,38.961038961038966,-6,6,0,-54.54545454545454,54.54545454545454,0.0,-46,46,-29.870129870129873,29.870129870129873,2
