execution,classes_b_total_classes_number,classes_b_tu_classes_types_v,classes_b_pk_classes_types_v,classes_b_tk_classes_types_v,classes_b_tu_classes_types_p,classes_b_pk_classes_types_p,classes_b_tk_classes_types_p,classes_a_total_classes_number,classes_a_tu_classes_types_v,classes_a_pk_classes_types_v,classes_a_tk_classes_types_v,classes_a_tu_classes_types_p,classes_a_pk_classes_types_p,classes_a_tk_classes_types_p,classif_b_total_classif_types_v,classif_b_unknown_classif_types_v,classif_b_known_classif_types_v,classif_a_total_classif_types_v,classif_a_unknown_classif_types_v,classif_a_known_classif_types_v,classif_b_unknown_classif_types_p,classif_b_known_classif_types_p,classif_a_unknown_classif_types_p,classif_a_known_classif_types_p,diff_tu_classes_types_v,diff_pk_classes_types_v,diff_tk_classes_types_v,diff_tu_classes_types_p,diff_pk_classes_types_p,diff_tk_classes_types_p,diff_unknown_classif_types_v,diff_known_classif_types_v,diff_unknown_classif_types_p,diff_known_classif_types_p,incomplete_classes_found
1,11,10,0,1,90.9090909090909,0.0,9.090909090909092,11,0,9,2,0.0,81.81818181818183,18.181818181818183,154,140,14,154,63,91,90.9090909090909,9.090909090909092,40.909090909090914,59.09090909090909,-10,9,1,-90.9090909090909,81.81818181818183,9.090909090909092,-77,77,-49.99999999999999,50.0,1
2,11,10,0,1,90.9090909090909,0.0,9.090909090909092,11,10,0,1,90.9090909090909,0.0,9.090909090909092,154,140,14,154,140,14,90.9090909090909,9.090909090909092,90.9090909090909,9.090909090909092,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
3,11,10,0,1,90.9090909090909,0.0,9.090909090909092,11,0,9,2,0.0,81.81818181818183,18.181818181818183,154,140,14,154,53,101,90.9090909090909,9.090909090909092,34.41558441558442,65.5844155844156,-10,9,1,-90.9090909090909,81.81818181818183,9.090909090909092,-87,87,-56.49350649350649,56.4935064935065,2
4,11,10,0,1,90.9090909090909,0.0,9.090909090909092,11,0,9,2,0.0,81.81818181818183,18.181818181818183,154,140,14,154,63,91,90.9090909090909,9.090909090909092,40.909090909090914,59.09090909090909,-10,9,1,-90.9090909090909,81.81818181818183,9.090909090909092,-77,77,-49.99999999999999,50.0,1
5,11,10,0,1,90.9090909090909,0.0,9.090909090909092,11,0,9,2,0.0,81.81818181818183,18.181818181818183,154,140,14,154,63,91,90.9090909090909,9.090909090909092,40.909090909090914,59.09090909090909,-10,9,1,-90.9090909090909,81.81818181818183,9.090909090909092,-77,77,-49.99999999999999,50.0,1
6,11,10,0,1,90.9090909090909,0.0,9.090909090909092,11,0,10,1,0.0,90.9090909090909,9.090909090909092,154,140,14,154,70,84,90.9090909090909,9.090909090909092,45.45454545454545,54.54545454545454,-10,10,0,-90.9090909090909,90.9090909090909,0.0,-70,70,-45.45454545454545,45.454545454545446,0
7,11,10,0,1,90.9090909090909,0.0,9.090909090909092,11,0,9,2,0.0,81.81818181818183,18.181818181818183,154,140,14,154,63,91,90.9090909090909,9.090909090909092,40.909090909090914,59.09090909090909,-10,9,1,-90.9090909090909,81.81818181818183,9.090909090909092,-77,77,-49.99999999999999,50.0,1
8,11,10,0,1,90.9090909090909,0.0,9.090909090909092,11,10,0,1,90.9090909090909,0.0,9.090909090909092,154,140,14,154,140,14,90.9090909090909,9.090909090909092,90.9090909090909,9.090909090909092,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
9,11,10,0,1,90.9090909090909,0.0,9.090909090909092,11,0,9,2,0.0,81.81818181818183,18.181818181818183,154,140,14,154,63,91,90.9090909090909,9.090909090909092,40.909090909090914,59.09090909090909,-10,9,1,-90.9090909090909,81.81818181818183,9.090909090909092,-77,77,-49.99999999999999,50.0,1
10,11,10,0,1,90.9090909090909,0.0,9.090909090909092,11,0,9,2,0.0,81.81818181818183,18.181818181818183,154,140,14,154,63,91,90.9090909090909,9.090909090909092,40.909090909090914,59.09090909090909,-10,9,1,-90.9090909090909,81.81818181818183,9.090909090909092,-77,77,-49.99999999999999,50.0,1
11,11,10,0,1,90.9090909090909,0.0,9.090909090909092,11,0,9,2,0.0,81.81818181818183,18.181818181818183,154,140,14,154,63,91,90.9090909090909,9.090909090909092,40.909090909090914,59.09090909090909,-10,9,1,-90.9090909090909,81.81818181818183,9.090909090909092,-77,77,-49.99999999999999,50.0,1
