class_name,class_original_classification,classification_final_list
Callbox,kind,is
Callbox_com_Manifestação,role,is
Carta,kind,is
Carta_de_Manifestação,role,is
Central_de_Atendimento,kind,is
Central_de_Atendimento_com_Manifestação,role,can
E-mail,kind,can
E-mail_de_Manifestação,role,can
Fax,kind,can
Fax_de_Manifestação,role,can
Forma_de_Contato_de_Manifestação,rolemixin,can
Forma_de_Contato_de_Origem,rolemixin,is
Forma_de_Contato_de_Resposta,rolemixin,is
Livro_de_Manifestação,role,can
Livro_de_Ocorrências,kind,is
Site,kind,is
Site_com_Manifestação,role,is
