class_name,class_original_classification,classification_final_list
Absused_Person,role,is
Adult,phase,can
Child,phase,can
Circumstantial_Group,kind,can
Common_Member,role,can
Criminal_Organisation,subkind,can
Deceased_Person,phase,is
Detained,rolemixin,can
Detained_Group,role,can
Detained_person,role,is
Duty-bearer,rolemixin,can
Duty-bearer_representative,role,can
E-OPL:_Complex_Organisation,subkind,is
E-OPL:_Complex_Organisational_Unit,subkind,is
E-OPL:_Multiorganisation,subkind,can
E-OPL:_Organisation,kind,is
E-OPL:_Organisational_Unit,kind,is
E-OPL:_Simple_Organisation,subkind,is
E-OPL:_Simple_Organisational_Unit,subkind,can
E-OPL:_Standalone_Organisation,subkind,is
E-OPL:_Team,kind,is
Ethnic_Group,subkind,can
Force_At_Work,rolemixin,can
Formal_Organisation,subkind,is
Group,category,can
Head_Member,role,can
Human_Rights_Mechanism,subkind,can
Identity_Group,kind,can
Informal_Organisation,subkind,is
Information_Exchange_Record,subkind,can
Legal_Duty-bearer,rolemixin,can
Legal_Perpetrator,rolemixin,is
Legal_Victim,rolemixin,is
Living_Person,phase,can
Material_Absuser,role,can
Monitoring_Event_Participant,role,can
Monitoring_Record,kind,is
Monitoring_Staff,role,can
Moral_Duty-bearer,rolemixin,can
Nation_State,kind,is
Natural_Person,kind,is
Observation_Record,subkind,is
Official_Legal_Process,kind,can
Official_Legal_Record,kind,is
Organisation_Member,role,can
Religious_Group,subkind,can
Rights-holder,rolemixin,is
State_Authority,subkind,can
UFO-A:_Non-Agentive_Substantial,category,can
UFO-A:_Substantial,category,can
UFO-C:_Agent,category,can
UFO-C:_Collective_Social_Agent,category,can
UFO-C:_Human_Agent,category,is
UFO-C:_Institutional_Agent,category,can
UFO-C:_Social_Agent,category,can
UFO-C:_Social_Object,category,can
UFO-C:_Society,kind,can
UFO-L:_Agentive_Legal_Institution,category,can
UFO-L:_Legal_Agent,category,is
UFO-L:_Legal_Object,category,can
UFO-L:_Singular_Legal_Agent,category,can
Witness,role,can
