class_name,class_original_classification,classification_final_list
Absused_Person,role,is
Adult,phase,can
Child,phase,is
Circumstantial_Group,kind,is
Common_Member,role,can
Criminal_Organisation,subkind,can
Deceased_Person,phase,can
Detained,rolemixin,is
Detained_Group,role,is
Detained_person,role,can
Duty-bearer,rolemixin,can
Duty-bearer_representative,role,can
E-OPL:_Complex_Organisation,subkind,can
E-OPL:_Complex_Organisational_Unit,subkind,is
E-OPL:_Multiorganisation,subkind,can
E-OPL:_Organisation,kind,can
E-OPL:_Organisational_Unit,kind,can
E-OPL:_Simple_Organisation,subkind,can
E-OPL:_Simple_Organisational_Unit,subkind,is
E-OPL:_Standalone_Organisation,subkind,is
E-OPL:_Team,kind,can
Ethnic_Group,subkind,is
Force_At_Work,rolemixin,is
Formal_Organisation,subkind,is
Group,category,is
Head_Member,role,can
Human_Rights_Mechanism,subkind,can
Identity_Group,kind,is
Informal_Organisation,subkind,is
Information_Exchange_Record,subkind,is
Legal_Duty-bearer,rolemixin,is
Legal_Perpetrator,rolemixin,can
Legal_Victim,rolemixin,can
Living_Person,phase,is
Material_Absuser,role,can
Monitoring_Event_Participant,role,can
Monitoring_Record,kind,is
Monitoring_Staff,role,is
Moral_Duty-bearer,rolemixin,can
Nation_State,kind,can
Natural_Person,kind,is
Observation_Record,subkind,can
Official_Legal_Process,kind,is
Official_Legal_Record,kind,can
Organisation_Member,role,can
Religious_Group,subkind,is
Rights-holder,rolemixin,is
State_Authority,subkind,is
UFO-A:_Non-Agentive_Substantial,category,can
UFO-A:_Substantial,category,can
UFO-C:_Agent,category,is
UFO-C:_Collective_Social_Agent,category,can
UFO-C:_Human_Agent,category,is
UFO-C:_Institutional_Agent,category,can
UFO-C:_Social_Agent,category,is
UFO-C:_Social_Object,category,can
UFO-C:_Society,kind,can
UFO-L:_Agentive_Legal_Institution,category,can
UFO-L:_Legal_Agent,category,is
UFO-L:_Legal_Object,category,can
UFO-L:_Singular_Legal_Agent,category,is
Witness,role,can
