class_name,class_original_classification,classification_final_list
M�dico,role,is
Pessoa,kind,can
Pessoa_Morta,phase,is
Pessoa_Possivelmente_com_COVID-19_segundo_ECDC,role,is
Pessoa_Provavelmente_com_COVID-19_segundo_ECDC,role,is
Pessoa_Viva,phase,is
Pessoa_com_COVID-19,phase,is
Pessoa_com_COVID-19_Assintom�tica,phase,is
Pessoa_com_COVID-19_Confirmada_segundo_ECDC,role,is
Pessoa_com_COVID-19_Confirmada_segundo_OMS,role,is
Pessoa_com_COVID-19_Sintom�tica,phase,is
Pessoa_com_Prov�vel_COVID-19_segundo_OMS,role,is
Pessoa_com_Suspeita_de_COVID_segundo_OMS,role,can
Profissional_da_Sa�de,role,can
