class_name,stereotype_original,stereotype_gufo,is_root,is_leaf,is_intermediate,number_superclasses,number_subclasses,number_reachable_classes
Political_Region,category,category,False,False,True,5,2,60
Function_of_Role,kind,kind,False,True,False,1,0,2
Geographical_Region,category,category,False,False,True,2,6,60
Biotic_Component,category,category,False,False,True,3,9,60
Horizontal_Acess,mixin,mixin,False,True,False,1,0,2
Agent,category,category,True,False,False,0,20,60
E_Standard_Process,type,other,True,False,False,0,2,2
Vulnerability,disposition,other,True,False,False,0,4,4
EP_Main_Goal,proposition,other,False,True,False,2,0,3
Non_Political_Region,category,category,False,True,False,3,0,60
Organization,category,category,False,False,True,1,1,60
Civil_Defense_Organization_Intention,mode,kind,False,True,False,2,0,17
Component,category,category,True,False,False,0,1,60
Acess_Infrastructure,mixin,mixin,True,False,False,0,2,2
Atomic_Installation,subkind,subkind,False,True,False,3,0,60
Geographical_Point,category,category,False,True,False,2,0,60
Plan_(Action_Universal),type,other,True,False,False,0,2,2
RoESPDD,role,role,False,True,False,1,0,1
Micro_Political_Region,category,category,False,True,False,6,0,60
Environmental_Physical_Component,category,category,False,False,True,1,13,60
Transfer_activity,mode,kind,False,True,False,4,0,17
EP_Goal_Delegation,materialrelation,other,False,True,False,1,0,2
Public_Emergency_Human_Resource,role,role,False,True,False,8,0,60
General_OE_Process,mode,kind,False,True,False,3,0,17
Civil_Defense_Organization,kind,kind,False,True,False,2,0,60
Identified_Risk,disposition,other,False,True,False,2,0,4
Public_Emergency_Material_Resource,rolemixin,rolemixin,False,True,False,3,0,60
Situation_Individual,category,category,True,False,False,0,1,1
Environmental_Vulnerability,disposition,other,False,True,False,1,0,4
Spatial_Location,category,category,False,False,True,1,8,60
Commitment,mode,kind,True,False,False,0,16,17
EP_Goal,proposition,other,False,False,True,1,1,3
Business_Human_Resource,role,role,False,False,True,8,2,60
Atomic_Commitment,mode,kind,False,False,True,1,1,17
E_Standard_Activity,type,other,True,False,False,0,2,2
Businessman,role,role,False,True,False,1,0,60
Delegator,rolemixin,rolemixin,True,False,False,0,1,60
Damaged_Environment,rolemixin,rolemixin,False,True,False,2,0,2
Physical_Agent,category,category,False,False,True,1,9,60
Natural_Component,category,category,False,False,True,2,11,60
Evacuation_Geographical_Region,role,role,False,True,False,4,0,60
Endangered_Component,rolemixin,rolemixin,False,True,False,3,0,60
Damage,event,other,False,True,False,1,0,1
Hazardous_Event_Type,type,other,False,False,True,1,1,2
Physical_Component,category,category,False,False,True,1,7,60
Political_Body,category,category,False,True,False,2,0,60
Normatized_Social_Object,mixin,mixin,False,False,True,1,4,60
Environment,kind,kind,True,False,False,0,2,2
Human_Resource_Role,type,other,False,True,False,1,0,1
EP_Agent_delegatee,role,role,False,True,False,3,0,60
Evacuation_Local,rolemixin,rolemixin,True,False,False,0,2,60
Collective_Social_Agent,category,category,False,False,True,2,1,60
Delegatee,rolemixin,rolemixin,True,False,False,0,1,60
Macro_Political_Region,category,category,False,True,False,6,0,60
Impacted_Environment,rolemixin,rolemixin,False,False,True,1,1,2
Regulatory_Organization,kind,kind,True,False,False,0,1,1
Human_Resource,role,role,False,False,True,7,4,60
OE_Activity,mode,kind,False,False,True,3,5,17
Safe_Component,rolemixin,rolemixin,False,True,False,2,0,60
Business_Emergency_Material_Resource,rolemixin,rolemixin,False,True,False,3,0,60
Intention,mode,kind,False,False,True,1,12,17
Delegation,materialrelation,other,True,False,False,0,2,2
Goal,proposition,other,True,False,False,0,3,3
Impact,event,other,True,False,False,0,1,1
Person_Holder,role,role,False,True,False,8,0,60
EP_Agent,category,category,False,False,True,1,4,60
General_E_Standard_Process,type,other,False,True,False,1,0,2
Specific_OE_Process,mode,kind,False,True,False,3,0,17
Under_Protection_Component,rolemixin,rolemixin,False,False,True,1,2,60
Protect_Intention,mode,kind,False,True,False,3,0,17
Business_Non_Emergency_Human_Resource,role,role,False,True,False,10,0,60
Identified_Type_of_Hazardous_Event,type,other,False,True,False,2,0,2
Mitigation_activity,mode,kind,False,True,False,4,0,17
Protection_Action,type,other,False,True,False,1,0,2
EP_Plan,type,other,False,True,False,1,0,2
Environmental_Social_Component,category,category,False,True,False,1,0,60
Atomic_OE_Activity,mode,kind,False,True,False,5,0,17
Normative_Description,category,category,True,False,False,0,2,2
Business_Activitiy,relator,kind,True,False,False,0,2,2
User,role,role,False,False,True,7,2,60
Individual_Social_Agent,category,category,True,False,False,0,4,60
Risk,disposition,other,False,False,True,1,1,4
Complex_Commitment,mode,kind,False,False,True,1,1,17
Secondary_Business_Activity,relator,kind,False,True,False,1,0,2
Built_Component,category,category,False,True,False,2,0,60
Owner,rolemixin,rolemixin,False,True,False,1,0,60
Positions_Plan,kind,kind,False,True,False,1,0,2
Social_Component,category,category,True,False,False,0,10,60
OE_Process,mode,kind,False,False,True,2,2,17
Hazardous_Event,event,other,False,True,False,1,0,1
Vertical_Acess,mixin,mixin,False,True,False,1,0,2
Social_Role,type,other,True,False,False,0,1,1
Organization_Holder,role,role,False,True,False,5,0,60
Material_Resource,category,category,False,False,True,2,2,60
Specific_E_Standard_Process,type,other,False,True,False,1,0,2
EP_Situation_Individual,situation,other,False,True,False,1,0,1
Preventive_activity,mode,kind,False,True,False,4,0,17
Social_Agent,category,category,False,False,True,1,2,60
Visitor,role,role,False,True,False,8,0,60
Complex_Installation,subkind,subkind,False,True,False,3,0,60
Environmental_Component,category,category,True,False,False,0,26,60
Complex_E_Standard_Activity,type,other,False,True,False,1,0,2
Organization_Holder_Intention,mode,kind,False,True,False,2,0,17
Protector,rolemixin,rolemixin,False,True,False,2,0,60
Person,kind,kind,False,False,True,6,8,60
Agent_in_Social_Relation,rolemixin,rolemixin,False,False,True,1,1,60
Business_Emergency_Human_Resource,role,role,False,True,False,9,0,60
Jurisdiction,category,category,False,False,True,4,3,60
Holder,rolemixin,rolemixin,True,False,False,0,4,60
Evacuation_Installation,role,role,False,True,False,4,0,60
Complex_OE_Activity,mode,kind,False,True,False,5,0,17
OE_Activity_Goal,proposition,other,False,True,False,1,0,3
Emergency_Team,collective,kind,False,True,False,3,0,60
Atomic_E_Standard_Activity,type,other,False,True,False,1,0,2
Complex_Event,category,category,True,False,False,0,1,1
Authority,category,category,False,False,True,1,1,60
Installation,kind,kind,False,False,True,2,3,60
Closed_Commitment,mode,kind,False,False,True,1,6,17
Abiotic_Component,category,category,False,True,False,3,0,60
EP_Agent_delegator,role,role,False,True,False,3,0,60
Event_Type,type,other,True,False,False,0,2,2
Open_Commitment,mode,kind,True,False,False,0,1,17
Primary_Business_Activity,relator,kind,False,True,False,1,0,2
EP_Plan_Delegation,materialrelation,other,False,True,False,1,0,2
Individual_Vulnerability,disposition,other,False,True,False,1,0,4
