class_name,class_original_classification,classification_final_list
Diagnosis,subkind,is
DiagnosticProcedure,subkind,is
Doctor,role,can
DoseSchedule,kind,is
Drug,kind,is
GeneralPractitioner,role,can
MedicalCondition,kind,is
MedicalHistory,kind,is
MedicalProcedure,kind,is
MedicalProcedureOutcome,kind,is
MedicalProcedureTrigger,mixin,is
MildSymptom,phase,is
NamedEntity,category,is
NonSevereOutcome,phase,can
PalliativeProcedure,subkind,is
Patient,role,is
PatientReport,kind,is
Person,kind,is
PhysicalExam,subkind,is
PrescribedDoseSchedule,role,can
PrescribedDrug,role,is
Prescription,kind,is
PresenceMedicalProcedure,subkind,is
PreviousIllness,subkind,can
RemoteMedicalProcedure,subkind,can
ReportingPatient,role,is
SevereOutcome,phase,can
SevereSymptom,phase,is
SpecialistDoctor,role,can
SpecialistMedicalProcedure,role,is
SurgicalProcedure,subkind,is
Symptom,subkind,is
TherapeuticProcedure,subkind,can
TreatmentPatient,role,can
User,subkind,is
VisitRequest,subkind,not
