class_name,class_original_classification,classification_final_list
Active_Car_Rental_Agreement,phase,can
Adult,phase,is
Branch,subkind,can
Car,kind,can
Car_Agency,subkind,can
Car_Manufacturer,role,can
Car_Needing_Maintenance,phase,is
Car_Needing_Repair,phase,can
Car_Rental_Agreement,kind,is
Car_Rental_Agreement_Closed_With_Damage,role,can
Car_Returned_with_Damage,role,can
Car_Scheduled_for_Maintenance,role,can
Car_Scheduled_for_Repair,role,is
Cargo_Car,subkind,is
Child,role,is
Closed_Car_Rental_Agreement,phase,can
Corporate_Customer,role,is
Customer,rolemixin,can
Deceased_Person,phase,can
Driver,role,can
Employee,role,is
Extented_Car_Rental_Agreement,phase,can
Functional_Car,phase,can
Governmental_Agency,subkind,can
Infant,phase,is
Insurable_Item,mixin,can
Insurance_Company,role,can
Insured_Driver,role,can
Junior_Employee,role,is
Licensing_Authority,subkind,can
Living_Person,phase,can
Man,subkind,is
Mid-level_Employee,role,is
Organization,kind,can
Organization_Unit,subkind,can
Parent,role,is
Passenger_Car,subkind,can
Person,kind,can
Personal_Customer,role,can
Receiver_Branch,role,can
Sender_Branch,role,is
Senior_Employee,role,is
Service_Depot,subkind,can
Spouse,role,is
Teenage,phase,can
Trainee,role,is
Transferred_Car,role,can
Woman,subkind,can
