class_name,class_original_classification,classification_final_list
Active_Car_Rental_Agreement,phase,is
Adult,phase,is
Branch,subkind,is
Car,kind,can
Car_Agency,subkind,can
Car_Manufacturer,role,is
Car_Needing_Maintenance,phase,can
Car_Needing_Repair,phase,can
Car_Rental_Agreement,kind,is
Car_Rental_Agreement_Closed_With_Damage,role,can
Car_Returned_with_Damage,role,can
Car_Scheduled_for_Maintenance,role,is
Car_Scheduled_for_Repair,role,is
Cargo_Car,subkind,can
Child,role,can
Closed_Car_Rental_Agreement,phase,can
Corporate_Customer,role,can
Customer,rolemixin,can
Deceased_Person,phase,can
Driver,role,can
Employee,role,can
Extented_Car_Rental_Agreement,phase,is
Functional_Car,phase,can
Governmental_Agency,subkind,is
Infant,phase,is
Insurable_Item,mixin,can
Insurance_Company,role,can
Insured_Driver,role,can
Junior_Employee,role,can
Licensing_Authority,subkind,is
Living_Person,phase,is
Man,subkind,can
Mid-level_Employee,role,is
Organization,kind,can
Organization_Unit,subkind,is
Parent,role,is
Passenger_Car,subkind,is
Person,kind,is
Personal_Customer,role,is
Receiver_Branch,role,can
Sender_Branch,role,can
Senior_Employee,role,is
Service_Depot,subkind,can
Spouse,role,can
Teenage,phase,can
Trainee,role,can
Transferred_Car,role,can
Woman,subkind,can
