class_name,class_original_classification,classification_final_list
Active_Car_Rental_Agreement,phase,can
Adult,phase,is
Branch,subkind,is
Car,kind,is
Car_Agency,subkind,is
Car_Manufacturer,role,can
Car_Needing_Maintenance,phase,is
Car_Needing_Repair,phase,is
Car_Rental_Agreement,kind,is
Car_Rental_Agreement_Closed_With_Damage,role,can
Car_Returned_with_Damage,role,not
Car_Scheduled_for_Maintenance,role,not
Car_Scheduled_for_Repair,role,not
Cargo_Car,subkind,not
Child,role,not
Closed_Car_Rental_Agreement,phase,can
Corporate_Customer,role,can
Customer,rolemixin,can
Deceased_Person,phase,is
Driver,role,not
Employee,role,not
Extented_Car_Rental_Agreement,phase,can
Functional_Car,phase,is
Governmental_Agency,subkind,can
Infant,phase,is
Insurable_Item,mixin,is
Insurance_Company,role,can
Insured_Driver,role,not
Junior_Employee,role,not
Licensing_Authority,subkind,can
Living_Person,phase,is
Man,subkind,not
Mid-level_Employee,role,not
Organization,kind,is
Organization_Unit,subkind,is
Parent,role,not
Passenger_Car,subkind,not
Person,kind,is
Personal_Customer,role,is
Receiver_Branch,role,can
Sender_Branch,role,can
Senior_Employee,role,not
Service_Depot,subkind,can
Spouse,role,not
Teenage,phase,is
Trainee,role,not
Transferred_Car,role,not
Woman,subkind,not
