class_name,class_original_classification,classification_final_list
Active_Car_Rental_Agreement,phase,is
Adult,phase,can
Branch,subkind,can
Car,kind,is
Car_Agency,subkind,can
Car_Manufacturer,role,is
Car_Needing_Maintenance,phase,is
Car_Needing_Repair,phase,can
Car_Rental_Agreement,kind,is
Car_Rental_Agreement_Closed_With_Damage,role,is
Car_Returned_with_Damage,role,is
Car_Scheduled_for_Maintenance,role,is
Car_Scheduled_for_Repair,role,is
Cargo_Car,subkind,can
Child,role,is
Closed_Car_Rental_Agreement,phase,is
Corporate_Customer,role,can
Customer,rolemixin,can
Deceased_Person,phase,is
Driver,role,is
Employee,role,is
Extented_Car_Rental_Agreement,phase,can
Functional_Car,phase,is
Governmental_Agency,subkind,is
Infant,phase,can
Insurable_Item,mixin,is
Insurance_Company,role,is
Insured_Driver,role,is
Junior_Employee,role,is
Licensing_Authority,subkind,is
Living_Person,phase,is
Man,subkind,is
Mid-level_Employee,role,is
Organization,kind,is
Organization_Unit,subkind,can
Parent,role,is
Passenger_Car,subkind,can
Person,kind,is
Personal_Customer,role,is
Receiver_Branch,role,can
Sender_Branch,role,is
Senior_Employee,role,is
Service_Depot,subkind,can
Spouse,role,is
Teenage,phase,is
Trainee,role,is
Transferred_Car,role,is
Woman,subkind,can
