class_name,class_original_classification,classification_final_list
Acting,kind,is
Action,kind,not
Action_Draft,kind,not
Action_Programming,kind,can
Algorithm,kind,not
Area_Control,kind,can
Area_Enclosure,kind,can
Area_Movement,kind,can
Assymetry,kind,can
Auction,kind,is
Betting,kind,can
Card_Draft,kind,not
Chit-pull,kind,can
Co-operative_Play,kind,can
Colection,kind,can
Commodity_Speculation,kind,is
Deck,kind,can
Dice_Rolling,kind,can
Draft,kind,is
Expression,kind,not
Gamble,kind,not
Game_Balance,kind,can
Goal,kind,can
Grid_Movement,kind,can
Impulse,kind,can
Line_Drawing,kind,can
Memory,kind,can
Movement,kind,can
Network_Building,kind,can
Partnership,kind,can
Pattern_Building,kind,can
Pattern_Recognition,kind,can
Phase,kind,can
Pick-up_and_Delivery,kind,can
Player_Elimination,kind,can
Point-toPointMovement,kind,can
Pool_Building,kind,can
Press_Your_Luck,kind,can
Random_Draw,kind,can
Resource_Management,kind,can
Rock-Paper-Scizors,kind,can
Role_Playing,kind,can
Ruleset,kind,can
Secret_Unit_Depoyment,kind,can
Set_Colection,kind,can
Simultaneous_Action_Selection,kind,can
Singing,kind,is
Stock_Holding,kind,not
Storytelling,kind,can
Take_That,kind,can
Teams,kind,can
Tile_Placement,kind,can
Time-Track,kind,can
Trading,kind,can
Trick-Taking,kind,is
Variable_Phase_Order,kind,can
Variable_Player_Powers,kind,can
Voting,kind,can
