class_name,class_original_classification,classification_final_list
Acting,kind,is
Action,kind,not
Action_Draft,kind,not
Action_Programming,kind,can
Algorithm,kind,not
Area_Control,kind,can
Area_Enclosure,kind,can
Area_Movement,kind,can
Assymetry,kind,not
Auction,kind,is
Betting,kind,not
Card_Draft,kind,not
Chit-pull,kind,can
Co-operative_Play,kind,not
Colection,kind,not
Commodity_Speculation,kind,is
Deck,kind,can
Dice_Rolling,kind,is
Draft,kind,is
Expression,kind,not
Gamble,kind,is
Game_Balance,kind,not
Goal,kind,can
Grid_Movement,kind,can
Impulse,kind,not
Line_Drawing,kind,can
Memory,kind,can
Movement,kind,can
Network_Building,kind,can
Partnership,kind,not
Pattern_Building,kind,can
Pattern_Recognition,kind,can
Phase,kind,not
Pick-up_and_Delivery,kind,can
Player_Elimination,kind,can
Point-toPointMovement,kind,can
Pool_Building,kind,is
Press_Your_Luck,kind,can
Random_Draw,kind,not
Resource_Management,kind,can
Rock-Paper-Scizors,kind,not
Role_Playing,kind,can
Ruleset,kind,is
Secret_Unit_Depoyment,kind,is
Set_Colection,kind,is
Simultaneous_Action_Selection,kind,is
Singing,kind,can
Stock_Holding,kind,not
Storytelling,kind,can
Take_That,kind,can
Teams,kind,not
Tile_Placement,kind,can
Time-Track,kind,not
Trading,kind,is
Trick-Taking,kind,not
Variable_Phase_Order,kind,not
Variable_Player_Powers,kind,not
Voting,kind,can
