class_name,class_original_classification,classification_final_list
Acting,kind,can
Action,kind,not
Action_Draft,kind,not
Action_Programming,kind,can
Algorithm,kind,not
Area_Control,kind,can
Area_Enclosure,kind,can
Area_Movement,kind,is
Assymetry,kind,not
Auction,kind,can
Betting,kind,is
Card_Draft,kind,not
Chit-pull,kind,can
Co-operative_Play,kind,not
Colection,kind,not
Commodity_Speculation,kind,can
Deck,kind,can
Dice_Rolling,kind,can
Draft,kind,is
Expression,kind,can
Gamble,kind,not
Game_Balance,kind,not
Goal,kind,can
Grid_Movement,kind,not
Impulse,kind,not
Line_Drawing,kind,can
Memory,kind,can
Movement,kind,not
Network_Building,kind,can
Partnership,kind,not
Pattern_Building,kind,can
Pattern_Recognition,kind,can
Phase,kind,not
Pick-up_and_Delivery,kind,can
Player_Elimination,kind,can
Point-toPointMovement,kind,not
Pool_Building,kind,is
Press_Your_Luck,kind,can
Random_Draw,kind,can
Resource_Management,kind,can
Rock-Paper-Scizors,kind,not
Role_Playing,kind,can
Ruleset,kind,is
Secret_Unit_Depoyment,kind,can
Set_Colection,kind,can
Simultaneous_Action_Selection,kind,can
Singing,kind,can
Stock_Holding,kind,can
Storytelling,kind,can
Take_That,kind,can
Teams,kind,not
Tile_Placement,kind,is
Time-Track,kind,not
Trading,kind,can
Trick-Taking,kind,can
Variable_Phase_Order,kind,not
Variable_Player_Powers,kind,not
Voting,kind,can
