class_name,class_original_classification,classification_final_list
Acting,kind,is
Action,kind,not
Action_Draft,kind,can
Action_Programming,kind,can
Algorithm,kind,not
Area_Control,kind,not
Area_Enclosure,kind,not
Area_Movement,kind,can
Assymetry,kind,can
Auction,kind,can
Betting,kind,can
Card_Draft,kind,can
Chit-pull,kind,can
Co-operative_Play,kind,can
Colection,kind,not
Commodity_Speculation,kind,not
Deck,kind,can
Dice_Rolling,kind,can
Draft,kind,can
Expression,kind,not
Gamble,kind,can
Game_Balance,kind,can
Goal,kind,not
Grid_Movement,kind,can
Impulse,kind,is
Line_Drawing,kind,is
Memory,kind,not
Movement,kind,can
Network_Building,kind,not
Partnership,kind,can
Pattern_Building,kind,can
Pattern_Recognition,kind,not
Phase,kind,not
Pick-up_and_Delivery,kind,not
Player_Elimination,kind,is
Point-toPointMovement,kind,can
Pool_Building,kind,is
Press_Your_Luck,kind,can
Random_Draw,kind,can
Resource_Management,kind,not
Rock-Paper-Scizors,kind,can
Role_Playing,kind,can
Ruleset,kind,not
Secret_Unit_Depoyment,kind,can
Set_Colection,kind,can
Simultaneous_Action_Selection,kind,can
Singing,kind,can
Stock_Holding,kind,is
Storytelling,kind,can
Take_That,kind,can
Teams,kind,can
Tile_Placement,kind,can
Time-Track,kind,can
Trading,kind,can
Trick-Taking,kind,can
Variable_Phase_Order,kind,can
Variable_Player_Powers,kind,can
Voting,kind,can
