class_name,class_original_classification,classification_final_list
Administrative_Department,subkind,is
Administrative_Organization,subkind,can
Advisory,subkind,can
Allocated_Department,role,is
Allocated_Office,role,is
Board,subkind,is
Border_Station,phase,can
Central_Office,phase,can
Department,subkind,can
Diagnostic_Laboratory,subkind,is
Local_Office,phase,is
Mobile_Unit,subkind,is
Office,subkind,can
Operational_Organization,subkind,is
Organization,kind,is
Regional_Office,phase,is
Section,subkind,can
Service_Station,phase,is
Station,subkind,is
Technical_Department,subkind,can
