class_name,class_original_classification,classification_final_list
Administrative_Department,subkind,is
Administrative_Organization,subkind,can
Advisory,subkind,is
Allocated_Department,role,is
Allocated_Office,role,can
Board,subkind,can
Border_Station,phase,is
Central_Office,phase,is
Department,subkind,can
Diagnostic_Laboratory,subkind,can
Local_Office,phase,is
Mobile_Unit,subkind,can
Office,subkind,can
Operational_Organization,subkind,can
Organization,kind,is
Regional_Office,phase,can
Section,subkind,can
Service_Station,phase,can
Station,subkind,can
Technical_Department,subkind,is
