class_name,class_original_classification,classification_final_list
Administrative_Department,subkind,not
Administrative_Organization,subkind,is
Advisory,subkind,not
Allocated_Department,role,is
Allocated_Office,role,is
Board,subkind,not
Border_Station,phase,is
Central_Office,phase,is
Department,subkind,can
Diagnostic_Laboratory,subkind,is
Local_Office,phase,is
Mobile_Unit,subkind,is
Office,subkind,is
Operational_Organization,subkind,can
Organization,kind,is
Regional_Office,phase,is
Section,subkind,is
Service_Station,phase,is
Station,subkind,not
Technical_Department,subkind,is
