class_name,class_original_classification,classification_final_list
Administrative_Department,subkind,is
Administrative_Organization,subkind,can
Advisory,subkind,is
Allocated_Department,role,is
Allocated_Office,role,is
Allocation_Unit,role,is
Board,subkind,can
Border_Station,phase,is
Central_Office,phase,can
Department,subkind,can
Diagnostic_Laboratory,subkind,is
Local_Office,phase,can
Mobile_Unit,subkind,can
Office,subkind,is
Operational_Organization,subkind,is
Organization,kind,can
Regional_Office,phase,is
Section,subkind,can
Service_Station,phase,is
Station,subkind,is
Technical_Department,subkind,is
