class_name,class_original_classification,classification_final_list
Administrative_Department,subkind,can
Administrative_Organization,subkind,is
Advisory,subkind,can
Allocated_Department,role,can
Allocated_Office,role,is
Board,subkind,can
Border_Station,phase,can
Central_Office,phase,is
Department,subkind,is
Diagnostic_Laboratory,subkind,is
Local_Office,phase,can
Mobile_Unit,subkind,can
Office,subkind,can
Operational_Organization,subkind,can
Organization,kind,can
Regional_Office,phase,can
Section,subkind,can
Service_Station,phase,can
Station,subkind,can
Technical_Department,subkind,is
