class_name,stereotype_original,stereotype_gufo,is_root,is_leaf,is_intermediate,number_superclasses,number_subclasses,number_reachable_classes
Dispneia,subkind,subkind,False,True,False,4,0,15
Médico,role,role,False,True,False,2,0,13
Caso_Confirmado_de_COVID-19_segundo_OMS,role,role,False,True,False,1,0,3
Vírus,subkind,subkind,False,False,True,2,1,3
Estado_Mental_Alterado,subkind,subkind,False,True,False,3,0,15
Caso_Confirmado_de_COVID-19_segundo_ECDC,role,role,False,True,False,1,0,3
Sintoma_de_critério_clínico_COVID-19_reconhecido_pela_OMS,subkind,subkind,False,False,True,2,11,15
Pessoa_com_COVID-19_Confirmada_segundo_OMS,role,role,False,True,False,1,0,13
Dor_de_Garganta,subkind,subkind,False,True,False,3,0,15
Pessoa,kind,kind,True,False,False,0,13,13
Teste_Antígeno-RDT_para_SARS-CoV-2,subkind,subkind,False,True,False,1,0,3
Anosmia/Hiposmia/Ageusia_Repentina,subkind,subkind,False,True,False,3,0,15
COVID-19,subkind,subkind,False,True,False,2,0,2
Tosse,subkind,subkind,False,True,False,4,0,15
Mialgia,subkind,subkind,False,True,False,3,0,15
Pessoa_com_COVID-19_Sintomática,phase,phase,False,True,False,3,0,13
Instituição_de_Tratamento_de_Pessoas_Vulneráveis,subkind,subkind,False,True,False,1,0,2
Dor_de_Cabeça,subkind,subkind,False,True,False,3,0,15
Sintoma_de_Critério_Clínico_COVID-19_reconhecido_pela_ECDC,subkind,subkind,False,False,True,2,4,15
Caso_Suspeito_de_COVID-19_segundo_OMS,role,role,False,True,False,1,0,3
Pessoa_com_COVID-19_Assintomática,phase,phase,False,True,False,3,0,13
SRAG,subkind,subkind,False,True,False,1,0,1
Caso_COVID-19_segundo_ECDC,kind,kind,True,False,False,0,3,3
Doença,kind,kind,True,False,False,0,2,2
Estabelecimento,kind,kind,True,False,False,0,2,2
Pessoa_com_COVID-19_Confirmada_segundo_ECDC,role,role,False,True,False,1,0,13
Microorganismo_Patogênicos,subkind,subkind,False,False,True,1,2,3
Caso_Provável_de_COVID-19_segundo_OMS,role,role,False,True,False,1,0,3
Exame_Radiológico,subkind,subkind,False,True,False,1,0,3
Sintoma,mode,kind,True,False,False,0,15,15
Anorexia/_Náusea/_Vômito,subkind,subkind,False,True,False,3,0,15
Estabelecimento_de_Saúde,subkind,subkind,False,True,False,1,0,2
Diagnóstico_COVID-19,subkind,subkind,False,True,False,1,0,1
SARS-CoV-2,subkind,subkind,False,True,False,3,0,3
Pessoa_com_Provável_COVID-19_segundo_OMS,role,role,False,True,False,1,0,13
Principal_agente_causador,category,category,True,False,False,0,3,3
Caso_Provavél_de_COVID-19_segundo_ECDC,role,role,False,True,False,1,0,3
Febre,subkind,subkind,False,True,False,4,0,15
NAAT,subkind,subkind,False,True,False,1,0,3
Coriza,subkind,subkind,False,True,False,3,0,15
Pessoa_Provavelmente_com_COVID-19_segundo_ECDC,role,role,False,True,False,1,0,13
Pessoa_Viva,phase,phase,False,False,True,1,3,13
Profissional_da_Saúde,role,role,False,False,True,1,1,13
Exame,kind,kind,True,False,False,0,3,3
Disfunção,mode,kind,True,False,False,0,1,1
Pessoa_com_COVID-19,phase,phase,False,False,True,2,2,13
Sintoma_COVID-19,subkind,subkind,False,False,True,1,14,15
Diarreia,subkind,subkind,False,True,False,3,0,15
Pessoa_com_Suspeita_de_COVID_segundo_OMS,role,role,False,True,False,1,0,13
Doença_Infecciosa,subkind,subkind,False,False,True,1,1,2
Pessoa_Morta,phase,phase,False,True,False,1,0,13
Fraqueza/Fadiga_Geral,subkind,subkind,False,True,False,3,0,15
Caso_COVID-19_segundo_OMS,kind,kind,True,False,False,0,3,3
Caso_Possível_de_COVID-19_segundo_ECDC,role,role,False,True,False,1,0,3
Pessoa_Possivelmente_com_COVID-19_segundo_ECDC,role,role,False,True,False,1,0,13
Diagnóstico,relator,kind,True,False,False,0,1,1
