class_name,ontouml_stereotype,gufo_classification,is_root,is_leaf,is_intermediate,number_superclasses,number_subclasses
M�dico,role,role,False,True,False,2,0
Pessoa,kind,kind,True,False,False,0,13
Pessoa_Morta,phase,phase,False,True,False,1,0
Pessoa_Possivelmente_com_COVID-19_segundo_ECDC,role,role,False,True,False,1,0
Pessoa_Provavelmente_com_COVID-19_segundo_ECDC,role,role,False,True,False,1,0
Pessoa_Viva,phase,phase,False,False,True,1,3
Pessoa_com_COVID-19,phase,phase,False,False,True,2,2
Pessoa_com_COVID-19_Assintom�tica,phase,phase,False,True,False,3,0
Pessoa_com_COVID-19_Confirmada_segundo_ECDC,role,role,False,True,False,1,0
Pessoa_com_COVID-19_Confirmada_segundo_OMS,role,role,False,True,False,1,0
Pessoa_com_COVID-19_Sintom�tica,phase,phase,False,True,False,3,0
Pessoa_com_Prov�vel_COVID-19_segundo_OMS,role,role,False,True,False,1,0
Pessoa_com_Suspeita_de_COVID_segundo_OMS,role,role,False,True,False,1,0
Profissional_da_Sa�de,role,role,False,False,True,1,1
