execution,classes_b_total_classes_number,classes_b_tu_classes_types_v,classes_b_pk_classes_types_v,classes_b_tk_classes_types_v,classes_b_tu_classes_types_p,classes_b_pk_classes_types_p,classes_b_tk_classes_types_p,classes_a_total_classes_number,classes_a_tu_classes_types_v,classes_a_pk_classes_types_v,classes_a_tk_classes_types_v,classes_a_tu_classes_types_p,classes_a_pk_classes_types_p,classes_a_tk_classes_types_p,classif_b_total_classif_types_v,classif_b_unknown_classif_types_v,classif_b_known_classif_types_v,classif_a_total_classif_types_v,classif_a_unknown_classif_types_v,classif_a_known_classif_types_v,classif_b_unknown_classif_types_p,classif_b_known_classif_types_p,classif_a_unknown_classif_types_p,classif_a_known_classif_types_p,diff_tu_classes_types_v,diff_pk_classes_types_v,diff_tk_classes_types_v,diff_tu_classes_types_p,diff_pk_classes_types_p,diff_tk_classes_types_p,diff_unknown_classif_types_v,diff_known_classif_types_v,diff_unknown_classif_types_p,diff_known_classif_types_p,incomplete_classes_found
1,11,10,0,1,90.9090909090909,0.0,9.090909090909092,11,5,5,1,45.45454545454545,45.45454545454545,9.090909090909092,154,140,14,154,117,37,90.9090909090909,9.090909090909092,75.97402597402598,24.025974025974026,-5,5,0,-45.45454545454545,45.45454545454545,0.0,-23,23,-14.93506493506493,14.935064935064934,0
2,11,10,0,1,90.9090909090909,0.0,9.090909090909092,11,10,0,1,90.9090909090909,0.0,9.090909090909092,154,140,14,154,140,14,90.9090909090909,9.090909090909092,90.9090909090909,9.090909090909092,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
3,11,10,0,1,90.9090909090909,0.0,9.090909090909092,11,9,0,2,81.81818181818183,0.0,18.181818181818183,154,140,14,154,126,28,90.9090909090909,9.090909090909092,81.81818181818183,18.181818181818183,-1,0,1,-9.09090909090908,0.0,9.090909090909092,-14,14,-9.09090909090908,9.090909090909092,2
4,11,10,0,1,90.9090909090909,0.0,9.090909090909092,11,10,0,1,90.9090909090909,0.0,9.090909090909092,154,140,14,154,140,14,90.9090909090909,9.090909090909092,90.9090909090909,9.090909090909092,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
5,11,10,0,1,90.9090909090909,0.0,9.090909090909092,11,8,2,1,72.72727272727273,18.181818181818183,9.090909090909092,154,140,14,154,124,30,90.9090909090909,9.090909090909092,80.51948051948052,19.480519480519483,-2,2,0,-18.181818181818173,18.181818181818183,0.0,-16,16,-10.389610389610382,10.389610389610391,1
6,11,10,0,1,90.9090909090909,0.0,9.090909090909092,11,6,4,1,54.54545454545454,36.36363636363637,9.090909090909092,154,140,14,154,108,46,90.9090909090909,9.090909090909092,70.12987012987013,29.87012987012987,-4,4,0,-36.36363636363637,36.36363636363637,0.0,-32,32,-20.77922077922078,20.77922077922078,1
7,11,10,0,1,90.9090909090909,0.0,9.090909090909092,11,5,5,1,45.45454545454545,45.45454545454545,9.090909090909092,154,140,14,154,117,37,90.9090909090909,9.090909090909092,75.97402597402598,24.025974025974026,-5,5,0,-45.45454545454545,45.45454545454545,0.0,-23,23,-14.93506493506493,14.935064935064934,0
8,11,10,0,1,90.9090909090909,0.0,9.090909090909092,11,10,0,1,90.9090909090909,0.0,9.090909090909092,154,140,14,154,140,14,90.9090909090909,9.090909090909092,90.9090909090909,9.090909090909092,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
9,11,10,0,1,90.9090909090909,0.0,9.090909090909092,11,9,0,2,81.81818181818183,0.0,18.181818181818183,154,140,14,154,126,28,90.9090909090909,9.090909090909092,81.81818181818183,18.181818181818183,-1,0,1,-9.09090909090908,0.0,9.090909090909092,-14,14,-9.09090909090908,9.090909090909092,2
10,11,10,0,1,90.9090909090909,0.0,9.090909090909092,11,10,0,1,90.9090909090909,0.0,9.090909090909092,154,140,14,154,140,14,90.9090909090909,9.090909090909092,90.9090909090909,9.090909090909092,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
11,11,10,0,1,90.9090909090909,0.0,9.090909090909092,11,8,2,1,72.72727272727273,18.181818181818183,9.090909090909092,154,140,14,154,124,30,90.9090909090909,9.090909090909092,80.51948051948052,19.480519480519483,-2,2,0,-18.181818181818173,18.181818181818183,0.0,-16,16,-10.389610389610382,10.389610389610391,1
