class_name,stereotype_original,stereotype_gufo,is_root,is_leaf,is_intermediate,number_superclasses,number_subclasses,number_reachable_classes
Acão_Licitatória,relator,kind,True,False,False,0,2,2
Contrato,relator,kind,True,False,False,0,4,4
Contrato_Aditivo,relator,kind,False,True,False,1,0,4
Contrato_Inicial,relator,kind,False,False,True,1,2,4
Contrato_com_Dispensa,relator,kind,False,True,False,2,0,4
Contrato_com_Licitacão,relator,kind,False,True,False,2,0,4
Credor,rolemixin,rolemixin,True,False,False,0,2,4
Despesa,kind,kind,True,False,False,0,3,3
Despesa_Empenhada,role,role,False,True,False,1,0,3
Despesa_Liquidada,role,role,False,True,False,1,0,3
Despesa_Paga,role,role,False,True,False,1,0,3
Dispensa_Licitacão,relator,kind,False,True,False,1,0,2
Empenho,relator,kind,False,True,False,1,0,5
Empresa,kind,kind,True,False,False,0,1,4
Empresa_Credor,role,role,False,True,False,2,0,4
Execucão_Despesa,relator,kind,True,False,False,0,5,5
Execucão_sem_Contrato,relator,kind,False,True,False,1,0,5
Exeucão_com_Contrato,relator,kind,False,True,False,1,0,5
Governo,category,category,True,False,False,0,3,3
Governo_Estadual,kind,kind,False,True,False,1,0,3
Governo_Federal,kind,kind,False,True,False,1,0,3
Governo_Municipal,kind,kind,False,True,False,1,0,3
Licitacão,relator,kind,False,True,False,1,0,2
Liquidacão,relator,kind,False,True,False,1,0,5
Local,kind,kind,True,False,False,0,1,1
Pagamento,relator,kind,False,True,False,1,0,5
Pessoa,kind,kind,True,False,False,0,1,4
Pessoa_Credor,role,role,False,True,False,2,0,4
Processo,relator,kind,True,False,False,0,2,2
Processo_Execucão,relator,kind,False,True,False,1,0,2
Processo_Licitatório,relator,kind,False,True,False,1,0,2
Subtítulo,role,role,False,True,False,1,0,1
Unidade_Gestora,role,role,False,True,False,1,0,1
Órgão,kind,kind,True,False,False,0,1,1
