class_name,class_original_classification,classification_final_list
Absused_Person,role,can
Adult,phase,is
Child,phase,can
Circumstantial_Group,kind,can
Common_Member,role,can
Criminal_Organisation,subkind,is
Deceased_Person,phase,can
Detained,rolemixin,is
Detained_Group,role,can
Detained_person,role,can
Duty-bearer,rolemixin,is
Duty-bearer_representative,role,can
E-OPL:_Complex_Organisation,subkind,is
E-OPL:_Complex_Organisational_Unit,subkind,is
E-OPL:_Multiorganisation,subkind,is
E-OPL:_Organisation,kind,can
E-OPL:_Organisational_Unit,kind,is
E-OPL:_Simple_Organisation,subkind,can
E-OPL:_Simple_Organisational_Unit,subkind,can
E-OPL:_Standalone_Organisation,subkind,can
E-OPL:_Team,kind,is
Ethnic_Group,subkind,can
Force_At_Work,rolemixin,is
Formal_Organisation,subkind,is
Group,category,is
Head_Member,role,is
Human_Rights_Mechanism,subkind,is
Identity_Group,kind,can
Informal_Organisation,subkind,is
Information_Exchange_Record,subkind,is
Legal_Duty-bearer,rolemixin,is
Legal_Perpetrator,rolemixin,can
Legal_Victim,rolemixin,can
Living_Person,phase,can
Material_Absuser,role,can
Monitoring_Event_Participant,role,can
Monitoring_Record,kind,can
Monitoring_Staff,role,can
Moral_Duty-bearer,rolemixin,is
Nation_State,kind,is
Natural_Person,kind,can
Observation_Record,subkind,can
Official_Legal_Process,kind,is
Official_Legal_Record,kind,is
Organisation_Member,role,can
Religious_Group,subkind,can
Rights-holder,rolemixin,can
State_Authority,subkind,is
UFO-A:_Non-Agentive_Substantial,category,can
UFO-A:_Substantial,category,can
UFO-C:_Agent,category,can
UFO-C:_Collective_Social_Agent,category,can
UFO-C:_Human_Agent,category,is
UFO-C:_Institutional_Agent,category,can
UFO-C:_Social_Agent,category,can
UFO-C:_Social_Object,category,can
UFO-C:_Society,kind,can
UFO-L:_Agentive_Legal_Institution,category,can
UFO-L:_Legal_Agent,category,can
UFO-L:_Legal_Object,category,can
UFO-L:_Singular_Legal_Agent,category,is
Witness,role,is
