class_name,class_original_classification,classification_final_list
Absused_Person,role,is
Adult,phase,is
Child,phase,is
Circumstantial_Group,kind,is
Common_Member,role,is
Criminal_Organisation,subkind,is
Deceased_Person,phase,can
Detained,rolemixin,can
Detained_Group,role,can
Detained_person,role,is
Duty-bearer,rolemixin,is
Duty-bearer_representative,role,is
E-OPL:_Complex_Organisation,subkind,is
E-OPL:_Complex_Organisational_Unit,subkind,can
E-OPL:_Multiorganisation,subkind,can
E-OPL:_Organisation,kind,is
E-OPL:_Organisational_Unit,kind,can
E-OPL:_Simple_Organisation,subkind,can
E-OPL:_Simple_Organisational_Unit,subkind,can
E-OPL:_Standalone_Organisation,subkind,is
E-OPL:_Team,kind,is
Ethnic_Group,subkind,is
Force_At_Work,rolemixin,is
Formal_Organisation,subkind,can
Group,category,is
Head_Member,role,is
Human_Rights_Mechanism,subkind,is
Identity_Group,kind,can
Informal_Organisation,subkind,is
Information_Exchange_Record,subkind,can
Legal_Duty-bearer,rolemixin,is
Legal_Perpetrator,rolemixin,can
Legal_Victim,rolemixin,is
Living_Person,phase,can
Material_Absuser,role,is
Monitoring_Event_Participant,role,is
Monitoring_Record,kind,is
Monitoring_Staff,role,is
Moral_Duty-bearer,rolemixin,is
Nation_State,kind,is
Natural_Person,kind,is
Observation_Record,subkind,is
Official_Legal_Process,kind,is
Official_Legal_Record,kind,is
Organisation_Member,role,is
Religious_Group,subkind,is
Rights-holder,rolemixin,is
State_Authority,subkind,is
UFO-A:_Non-Agentive_Substantial,category,can
UFO-A:_Substantial,category,is
UFO-C:_Agent,category,is
UFO-C:_Collective_Social_Agent,category,is
UFO-C:_Human_Agent,category,can
UFO-C:_Institutional_Agent,category,can
UFO-C:_Social_Agent,category,is
UFO-C:_Social_Object,category,can
UFO-C:_Society,kind,is
UFO-L:_Agentive_Legal_Institution,category,is
UFO-L:_Legal_Agent,category,is
UFO-L:_Legal_Object,category,is
UFO-L:_Singular_Legal_Agent,category,is
Witness,role,is
