class_name,class_original_classification,classification_final_list
Able_Person,phase,is
Active_Agent,role,is
Adult,phase,can
Agent,mixin,is
Collective_Social_Agent,category,is
Crime_Agent,rolemixin,is
Crime_Author,role,is
Criminally_Incapable,phase,is
Criminally_Liable,phase,is
Guaranteed,role,is
Guarantor,role,can
Guarantor_Able_Person,role,is
Institutional_Agent,category,is
Juridical_Person,kind,can
Jurisdiction_Agent,rolemixin,can
Jurisdictional_State,role,can
Legal_Agent,rolemixin,is
Mentally_Healthy,phase,can
Mentally_Sick,phase,is
Natural_Person,kind,is
Passive_Agent,rolemixin,is
Passive_Juridical_Person,role,is
Passive_Person,role,is
Passive_Society,role,is
Physical_Agent,category,can
Social_Agent,category,can
Society,kind,can
State,kind,is
Underage,phase,is
