class_name,class_original_classification,classification_final_list
Able_Person,phase,is
Active_Agent,role,can
Adult,phase,can
Agent,mixin,can
Collective_Social_Agent,category,is
Crime_Agent,rolemixin,can
Crime_Author,role,is
Criminally_Incapable,phase,can
Criminally_Liable,phase,not
Guaranteed,role,is
Guarantor,role,can
Guarantor_Able_Person,role,is
Institutional_Agent,category,can
Juridical_Person,kind,is
Jurisdiction_Agent,rolemixin,can
Jurisdictional_State,role,can
Legal_Agent,rolemixin,can
Mentally_Healthy,phase,is
Mentally_Sick,phase,is
Natural_Person,kind,not
Passive_Agent,rolemixin,can
Passive_Juridical_Person,role,is
Passive_Person,role,is
Passive_Society,role,can
Physical_Agent,category,not
Social_Agent,category,is
Society,kind,is
State,kind,can
Underage,phase,can
