class_name,class_original_classification,classification_final_list
Able_Person,phase,is
Active_Agent,role,is
Adult,phase,is
Agent,mixin,is
Collective_Social_Agent,category,is
Crime_Agent,rolemixin,is
Crime_Author,role,is
Criminally_Incapable,phase,is
Criminally_Liable,phase,is
Guaranteed,role,is
Guarantor,role,is
Guarantor_Able_Person,role,is
Institutional_Agent,category,is
Juridical_Person,kind,is
Jurisdiction_Agent,rolemixin,is
Jurisdictional_State,role,is
Legal_Agent,rolemixin,can
Mentally_Healthy,phase,is
Mentally_Sick,phase,can
Natural_Person,kind,is
Passive_Agent,rolemixin,can
Passive_Juridical_Person,role,is
Passive_Person,role,is
Passive_Society,role,is
Physical_Agent,category,can
Social_Agent,category,is
Society,kind,is
State,kind,is
Underage,phase,can
