class_name,class_original_classification,classification_final_list
Anorexia/_Náusea/_Vômito,subkind,can
Anosmia/Hiposmia/Ageusia_Repentina,subkind,can
Coriza,subkind,can
Diarreia,subkind,is
Dispneia,subkind,is
Dor_de_Cabeça,subkind,is
Dor_de_Garganta,subkind,is
Estado_Mental_Alterado,subkind,can
Febre,subkind,is
Fraqueza/Fadiga_Geral,subkind,can
Mialgia,subkind,is
Sintoma,kind,is
Sintoma_COVID-19,subkind,can
Sintoma_de_Critério_Clínico_COVID-19_reconhecido_pela_ECDC,subkind,can
Sintoma_de_critério_clínico_COVID-19_reconhecido_pela_OMS,subkind,can
Tosse,subkind,is
