class_name,class_original_classification,classification_final_list
Administrative_Department,subkind,can
Administrative_Organization,subkind,is
Advisory,subkind,can
Allocated_Department,role,is
Allocated_Office,role,is
Allocation_Unit,role,is
Board,subkind,is
Border_Station,phase,is
Central_Office,phase,can
Department,subkind,is
Diagnostic_Laboratory,subkind,can
Local_Office,phase,can
Mobile_Unit,subkind,is
Office,subkind,is
Operational_Organization,subkind,is
Organization,kind,is
Regional_Office,phase,can
Section,subkind,is
Service_Station,phase,is
Station,subkind,is
Technical_Department,subkind,is
