class_name,class_original_classification,classification_final_list
Administrative_Department,subkind,is
Administrative_Organization,subkind,can
Advisory,subkind,is
Allocated_Department,role,can
Allocated_Office,role,is
Board,subkind,is
Border_Station,phase,can
Central_Office,phase,is
Department,subkind,is
Diagnostic_Laboratory,subkind,can
Local_Office,phase,can
Mobile_Unit,subkind,can
Office,subkind,is
Operational_Organization,subkind,can
Organization,kind,is
Regional_Office,phase,can
Section,subkind,can
Service_Station,phase,is
Station,subkind,is
Technical_Department,subkind,is
