class_name,class_original_classification,classification_final_list
Administrative_Department,subkind,can
Administrative_Organization,subkind,is
Advisory,subkind,can
Allocated_Department,role,is
Allocated_Office,role,is
Allocation_Unit,role,is
Board,subkind,is
Border_Station,phase,can
Central_Office,phase,is
Department,subkind,can
Diagnostic_Laboratory,subkind,can
Local_Office,phase,is
Mobile_Unit,subkind,is
Office,subkind,can
Operational_Organization,subkind,is
Organization,kind,is
Regional_Office,phase,is
Section,subkind,can
Service_Station,phase,is
Station,subkind,is
Technical_Department,subkind,can
