class_name,class_original_classification,classification_final_list
Acting,kind,can
Action,kind,not
Action_Draft,kind,can
Action_Programming,kind,can
Algorithm,kind,not
Area_Control,kind,not
Area_Enclosure,kind,not
Area_Movement,kind,can
Assymetry,kind,can
Auction,kind,is
Betting,kind,not
Card_Draft,kind,can
Chit-pull,kind,can
Co-operative_Play,kind,can
Colection,kind,not
Commodity_Speculation,kind,can
Deck,kind,can
Dice_Rolling,kind,can
Draft,kind,can
Expression,kind,can
Gamble,kind,is
Game_Balance,kind,can
Goal,kind,not
Grid_Movement,kind,can
Impulse,kind,is
Line_Drawing,kind,can
Memory,kind,not
Movement,kind,can
Network_Building,kind,can
Partnership,kind,can
Pattern_Building,kind,can
Pattern_Recognition,kind,is
Phase,kind,not
Pick-up_and_Delivery,kind,not
Player_Elimination,kind,not
Point-toPointMovement,kind,can
Pool_Building,kind,can
Press_Your_Luck,kind,can
Random_Draw,kind,can
Resource_Management,kind,not
Rock-Paper-Scizors,kind,can
Role_Playing,kind,can
Ruleset,kind,not
Secret_Unit_Depoyment,kind,can
Set_Colection,kind,is
Simultaneous_Action_Selection,kind,can
Singing,kind,can
Stock_Holding,kind,can
Storytelling,kind,can
Take_That,kind,can
Teams,kind,can
Tile_Placement,kind,can
Time-Track,kind,can
Trading,kind,can
Trick-Taking,kind,not
Variable_Phase_Order,kind,can
Variable_Player_Powers,kind,can
Voting,kind,is
