class_name,class_original_classification,classification_final_list
Acting,kind,not
Action,kind,not
Action_Draft,kind,can
Action_Programming,kind,can
Algorithm,kind,not
Area_Control,kind,is
Area_Enclosure,kind,can
Area_Movement,kind,can
Assymetry,kind,can
Auction,kind,can
Betting,kind,can
Card_Draft,kind,can
Chit-pull,kind,can
Co-operative_Play,kind,can
Colection,kind,can
Commodity_Speculation,kind,can
Deck,kind,not
Dice_Rolling,kind,not
Draft,kind,can
Expression,kind,is
Gamble,kind,can
Game_Balance,kind,can
Goal,kind,not
Grid_Movement,kind,can
Impulse,kind,can
Line_Drawing,kind,can
Memory,kind,can
Movement,kind,can
Network_Building,kind,can
Partnership,kind,is
Pattern_Building,kind,can
Pattern_Recognition,kind,not
Phase,kind,can
Pick-up_and_Delivery,kind,not
Player_Elimination,kind,not
Point-toPointMovement,kind,can
Pool_Building,kind,can
Press_Your_Luck,kind,can
Random_Draw,kind,is
Resource_Management,kind,not
Rock-Paper-Scizors,kind,can
Role_Playing,kind,not
Ruleset,kind,not
Secret_Unit_Depoyment,kind,can
Set_Colection,kind,can
Simultaneous_Action_Selection,kind,can
Singing,kind,not
Stock_Holding,kind,can
Storytelling,kind,not
Take_That,kind,is
Teams,kind,not
Tile_Placement,kind,can
Time-Track,kind,can
Trading,kind,is
Trick-Taking,kind,can
Variable_Phase_Order,kind,can
Variable_Player_Powers,kind,can
Voting,kind,can
