class_name,class_original_classification,classification_final_list
Acting,kind,can
Action,kind,not
Action_Draft,kind,can
Action_Programming,kind,can
Algorithm,kind,not
Area_Control,kind,not
Area_Enclosure,kind,not
Area_Movement,kind,not
Assymetry,kind,can
Auction,kind,can
Betting,kind,can
Card_Draft,kind,can
Chit-pull,kind,can
Co-operative_Play,kind,can
Colection,kind,can
Commodity_Speculation,kind,can
Deck,kind,can
Dice_Rolling,kind,can
Draft,kind,can
Expression,kind,not
Gamble,kind,not
Game_Balance,kind,can
Goal,kind,not
Grid_Movement,kind,not
Impulse,kind,not
Line_Drawing,kind,can
Memory,kind,not
Movement,kind,is
Network_Building,kind,can
Partnership,kind,can
Pattern_Building,kind,can
Pattern_Recognition,kind,not
Phase,kind,is
Pick-up_and_Delivery,kind,not
Player_Elimination,kind,is
Point-toPointMovement,kind,not
Pool_Building,kind,can
Press_Your_Luck,kind,can
Random_Draw,kind,can
Resource_Management,kind,not
Rock-Paper-Scizors,kind,can
Role_Playing,kind,can
Ruleset,kind,not
Secret_Unit_Depoyment,kind,can
Set_Colection,kind,can
Simultaneous_Action_Selection,kind,is
Singing,kind,can
Stock_Holding,kind,can
Storytelling,kind,is
Take_That,kind,can
Teams,kind,can
Tile_Placement,kind,can
Time-Track,kind,not
Trading,kind,can
Trick-Taking,kind,is
Variable_Phase_Order,kind,not
Variable_Player_Powers,kind,can
Voting,kind,can
