class_name,class_original_classification,classification_final_list
Acting,kind,can
Action,kind,not
Action_Draft,kind,is
Action_Programming,kind,can
Algorithm,kind,not
Area_Control,kind,can
Area_Enclosure,kind,is
Area_Movement,kind,is
Assymetry,kind,can
Auction,kind,can
Betting,kind,can
Card_Draft,kind,can
Chit-pull,kind,can
Co-operative_Play,kind,is
Colection,kind,not
Commodity_Speculation,kind,can
Deck,kind,can
Dice_Rolling,kind,is
Draft,kind,not
Expression,kind,not
Gamble,kind,can
Game_Balance,kind,not
Goal,kind,not
Grid_Movement,kind,not
Impulse,kind,can
Line_Drawing,kind,is
Memory,kind,is
Movement,kind,not
Network_Building,kind,not
Partnership,kind,is
Pattern_Building,kind,can
Pattern_Recognition,kind,not
Phase,kind,can
Pick-up_and_Delivery,kind,not
Player_Elimination,kind,not
Point-toPointMovement,kind,not
Pool_Building,kind,is
Press_Your_Luck,kind,can
Random_Draw,kind,not
Resource_Management,kind,not
Rock-Paper-Scizors,kind,is
Role_Playing,kind,can
Ruleset,kind,not
Secret_Unit_Depoyment,kind,is
Set_Colection,kind,can
Simultaneous_Action_Selection,kind,can
Singing,kind,is
Stock_Holding,kind,can
Storytelling,kind,can
Take_That,kind,can
Teams,kind,not
Tile_Placement,kind,can
Time-Track,kind,can
Trading,kind,can
Trick-Taking,kind,can
Variable_Phase_Order,kind,can
Variable_Player_Powers,kind,can
Voting,kind,can
